id,edge1,edge2,node1,node2,capacity,is_closed
14525,29050,29051,1547,105,49999998000,0
14526,29052,29053,1547,115,49999999000,0
14527,29054,29055,1547,1342,50000000000,0
14528,29056,29057,1547,256,50000000000,0
14529,29058,29059,1547,149,49999998000,0
14530,29060,29061,1548,1188,50000000000,0
14531,29062,29063,1548,570,49999999000,0
14532,29064,29065,1548,586,50000001000,0
14533,29066,29067,1548,149,50000002000,0
14534,29068,29069,1548,1493,49999997000,0
14535,29070,29071,1548,152,49999998000,0
14536,29072,29073,1548,6,49999998000,0
14537,29074,29075,1548,968,49999999000,0
14538,29076,29077,1548,1535,50000001000,0
14539,29078,29079,1548,1418,50000001000,0
14540,29080,29081,1549,1365,49999999000,0
14541,29082,29083,1549,945,50000000000,0
14542,29084,29085,1549,3,50000001000,0
14543,29086,29087,1549,1529,49999999000,0
14544,29088,29089,1549,13,49999999000,0
14545,29090,29091,1549,1143,49999999000,0
14546,29092,29093,1549,104,50000000000,0
14547,29094,29095,1549,996,49999999000,0
14548,29096,29097,1549,454,49999999000,0
14549,29098,29099,1549,518,49999999000,0
14550,29100,29101,1550,1258,50000000000,0
14551,29102,29103,1550,325,49999999000,0
14552,29104,29105,1550,608,50000000000,0
14553,29106,29107,1550,1542,49999999000,0
14554,29108,29109,1550,342,49999999000,0
14555,29110,29111,1550,271,49999998000,0
14556,29112,29113,1550,125,49999998000,0
14557,29114,29115,1550,260,49999999000,0
14558,29116,29117,1550,101,49999999000,0
14559,29118,29119,1550,165,50000000000,0
14560,29120,29121,1551,128,50000000000,0
14561,29122,29123,1551,715,49999999000,0
14562,29124,29125,1551,1164,49999999000,0
14563,29126,29127,1551,202,49999999000,0
14564,29128,29129,1551,1146,49999998000,0
14565,29130,29131,1551,256,50000000000,0
14566,29132,29133,1551,231,49999999000,0
14567,29134,29135,1551,722,49999999000,0
14568,29136,29137,1551,274,50000001000,0
14569,29138,29139,1551,279,49999999000,0
14570,29140,29141,1552,1106,50000001000,0
14571,29142,29143,1552,21,49999998000,0
14572,29144,29145,1552,112,50000000000,0
14573,29146,29147,1552,12,50000001000,0
14574,29148,29149,1552,107,50000000000,0
14575,29150,29151,1552,284,49999998000,0
14576,29152,29153,1552,792,49999999000,0
14577,29154,29155,1552,1550,49999998000,0
14578,29156,29157,1552,4,49999999000,0
14579,29158,29159,1552,904,49999999000,0
14580,29160,29161,1553,36,50000000000,0
14581,29162,29163,1553,738,49999999000,0
14582,29164,29165,1553,1127,49999999000,0
14583,29166,29167,1553,287,49999998000,0
14584,29168,29169,1553,405,50000000000,0
14585,29170,29171,1553,1053,50000000000,0
14586,29172,29173,1553,307,49999999000,0
14587,29174,29175,1553,418,49999999000,0
14588,29176,29177,1553,1079,49999999000,0
14589,29178,29179,1553,402,49999999000,0
14590,29180,29181,1554,302,49999999000,0
14591,29182,29183,1554,791,49999999000,0
14592,29184,29185,1554,1486,50000000000,0
14593,29186,29187,1554,488,50000000000,0
14594,29188,29189,1554,1056,49999999000,0
14595,29190,29191,1554,107,50000000000,0
14596,29192,29193,1554,122,49999999000,0
14597,29194,29195,1554,290,49999999000,0
14598,29196,29197,1554,496,50000000000,0
14599,29198,29199,1554,242,50000000000,0
14600,29200,29201,1555,479,50000000000,0
14601,29202,29203,1555,1265,49999998000,0
14602,29204,29205,1555,804,49999999000,0
14603,29206,29207,1555,1083,49999999000,0
14604,29208,29209,1555,994,50000000000,0
14605,29210,29211,1555,149,49999998000,0
14606,29212,29213,1555,611,50000001000,0
14607,29214,29215,1555,21,50000000000,0
14608,29216,29217,1555,632,50000000000,0
14609,29218,29219,1555,1477,50000000000,0
14610,29220,29221,1556,1332,50000000000,0
14611,29222,29223,1556,364,49999998000,0
14612,29224,29225,1556,1502,50000000000,0
14613,29226,29227,1556,1195,49999999000,0
14614,29228,29229,1556,645,49999999000,0
14615,29230,29231,1556,1109,50000001000,0
14616,29232,29233,1556,265,50000000000,0
14617,29234,29235,1556,371,49999999000,0
14618,29236,29237,1556,624,50000000000,0
14619,29238,29239,1556,181,50000000000,0
14620,29240,29241,1557,1380,49999999000,0
14621,29242,29243,1557,1460,50000000000,0
14622,29244,29245,1557,331,49999999000,0
14623,29246,29247,1557,105,49999999000,0
14624,29248,29249,1557,458,49999998000,0
14625,29250,29251,1557,497,50000001000,0
14626,29252,29253,1557,332,49999999000,0
14627,29254,29255,1557,149,50000000000,0
14628,29256,29257,1557,1184,50000001000,0
14629,29258,29259,1557,327,49999998000,0
14630,29260,29261,1558,1213,49999998000,0
14631,29262,29263,1558,1,49999999000,0
14632,29264,29265,1558,1083,49999999000,0
14633,29266,29267,1558,1062,49999999000,0
14634,29268,29269,1558,890,50000000000,0
14635,29270,29271,1558,269,50000000000,0
14636,29272,29273,1558,170,50000001000,0
14637,29274,29275,1558,176,50000002000,0
14638,29276,29277,1558,260,50000001000,0
14639,29278,29279,1558,820,50000000000,0
14640,29280,29281,1559,111,49999999000,0
14641,29282,29283,1559,30,49999998000,0
14642,29284,29285,1559,376,49999999000,0
14643,29286,29287,1559,231,49999998000,0
14644,29288,29289,1559,1436,50000000000,0
14645,29290,29291,1559,1369,50000002000,0
14646,29292,29293,1559,137,50000000000,0
14647,29294,29295,1559,915,49999999000,0
14648,29296,29297,1559,2,50000000000,0
14649,29298,29299,1559,104,49999999000,0
14650,29300,29301,1560,1135,50000002000,0
14651,29302,29303,1560,738,49999998000,0
14652,29304,29305,1560,624,49999997000,0
14653,29306,29307,1560,928,49999999000,0
14654,29308,29309,1560,1320,49999999000,0
14655,29310,29311,1560,570,49999999000,0
14656,29312,29313,1560,918,50000001000,0
14657,29314,29315,1560,664,49999999000,0
14658,29316,29317,1560,420,50000000000,0
14659,29318,29319,1560,1258,49999999000,0
14660,29320,29321,1561,119,50000001000,0
14661,29322,29323,1561,285,49999999000,0
14662,29324,29325,1561,40,49999999000,0
14663,29326,29327,1561,748,50000000000,0
14664,29328,29329,1561,1304,49999999000,0
14665,29330,29331,1561,210,49999999000,0
14666,29332,29333,1561,443,50000001000,0
14667,29334,29335,1561,830,49999999000,0
14668,29336,29337,1561,122,49999998000,0
14669,29338,29339,1561,196,50000000000,0
14670,29340,29341,1562,197,50000000000,0
14671,29342,29343,1562,1097,50000000000,0
14672,29344,29345,1562,131,49999999000,0
14673,29346,29347,1562,216,50000000000,0
14674,29348,29349,1562,338,50000001000,0
14675,29350,29351,1562,152,50000000000,0
14676,29352,29353,1562,13,50000000000,0
14677,29354,29355,1562,556,50000001000,0
14678,29356,29357,1562,1002,49999998000,0
14679,29358,29359,1562,1539,49999999000,0
14680,29360,29361,1563,252,49999999000,0
14681,29362,29363,1563,178,50000001000,0
14682,29364,29365,1563,729,50000000000,0
14683,29366,29367,1563,860,50000000000,0
14684,29368,29369,1563,118,49999998000,0
14685,29370,29371,1563,322,50000000000,0
14686,29372,29373,1563,1344,49999999000,0
14687,29374,29375,1563,31,50000000000,0
14688,29376,29377,1563,486,49999999000,0
14689,29378,29379,1563,339,49999999000,0
14690,29380,29381,1564,445,49999998000,0
14691,29382,29383,1564,697,50000000000,0
14692,29384,29385,1564,935,50000001000,0
14693,29386,29387,1564,626,50000000000,0
14694,29388,29389,1564,143,49999999000,0
14695,29390,29391,1564,145,49999999000,0
14696,29392,29393,1564,554,50000001000,0
14697,29394,29395,1564,101,50000001000,0
14698,29396,29397,1564,231,49999999000,0
14699,29398,29399,1564,186,50000000000,0
14700,29400,29401,1565,336,49999999000,0
14701,29402,29403,1565,39,49999998000,0
14702,29404,29405,1565,1511,49999999000,0
14703,29406,29407,1565,364,50000001000,0
14704,29408,29409,1565,120,49999999000,0
14705,29410,29411,1565,410,50000000000,0
14706,29412,29413,1565,1189,50000001000,0
14707,29414,29415,1565,1,50000001000,0
14708,29416,29417,1565,1040,49999999000,0
14709,29418,29419,1565,937,49999999000,0
14710,29420,29421,1566,111,49999998000,0
14711,29422,29423,1566,1244,49999998000,0
14712,29424,29425,1566,523,50000000000,0
14713,29426,29427,1566,862,50000000000,0
14714,29428,29429,1566,1111,49999999000,0
14715,29430,29431,1566,129,50000000000,0
14716,29432,29433,1566,1348,49999999000,0
14717,29434,29435,1566,325,50000000000,0
14718,29436,29437,1566,141,50000000000,0
14719,29438,29439,1566,1418,50000000000,0
14720,29440,29441,1567,702,49999999000,0
14721,29442,29443,1567,167,50000000000,0
14722,29444,29445,1567,4,50000001000,0
14723,29446,29447,1567,814,49999998000,0
14724,29448,29449,1567,258,50000002000,0
14725,29450,29451,1567,434,50000001000,0
14726,29452,29453,1567,122,50000000000,0
14727,29454,29455,1567,843,49999999000,0
14728,29456,29457,1567,611,49999999000,0
14729,29458,29459,1567,201,50000000000,0
14730,29460,29461,1568,1154,50000000000,0
14731,29462,29463,1568,466,49999999000,0
14732,29464,29465,1568,174,49999999000,0
14733,29466,29467,1568,837,49999998000,0
14734,29468,29469,1568,980,49999999000,0
14735,29470,29471,1568,1231,49999999000,0
14736,29472,29473,1568,1159,50000000000,0
14737,29474,29475,1568,494,49999999000,0
14738,29476,29477,1568,236,49999999000,0
14739,29478,29479,1568,2,50000000000,0
14740,29480,29481,1569,1346,49999999000,0
14741,29482,29483,1569,595,50000000000,0
14742,29484,29485,1569,1071,50000002000,0
14743,29486,29487,1569,1086,49999999000,0
14744,29488,29489,1569,516,49999999000,0
14745,29490,29491,1569,428,50000000000,0
14746,29492,29493,1569,201,50000001000,0
14747,29494,29495,1569,483,50000000000,0
14748,29496,29497,1569,500,49999999000,0
14749,29498,29499,1569,463,50000001000,0
14750,29500,29501,1570,548,49999999000,0
14751,29502,29503,1570,312,50000000000,0
14752,29504,29505,1570,148,49999999000,0
14753,29506,29507,1570,1410,50000000000,0
14754,29508,29509,1570,162,49999998000,0
14755,29510,29511,1570,1553,50000000000,0
14756,29512,29513,1570,1017,49999999000,0
14757,29514,29515,1570,265,49999998000,0
14758,29516,29517,1570,40,49999999000,0
14759,29518,29519,1570,666,49999999000,0
14760,29520,29521,1571,124,49999998000,0
14761,29522,29523,1571,423,49999999000,0
14762,29524,29525,1571,179,49999999000,0
14763,29526,29527,1571,892,50000000000,0
14764,29528,29529,1571,175,50000000000,0
14765,29530,29531,1571,1181,50000000000,0
14766,29532,29533,1571,19,50000001000,0
14767,29534,29535,1571,1017,49999999000,0
14768,29536,29537,1571,308,50000000000,0
14769,29538,29539,1571,282,50000000000,0
14770,29540,29541,1572,854,49999999000,0
14771,29542,29543,1572,256,49999999000,0
14772,29544,29545,1572,179,49999999000,0
14773,29546,29547,1572,24,50000000000,0
14774,29548,29549,1572,381,49999999000,0
14775,29550,29551,1572,1086,50000001000,0
14776,29552,29553,1572,1269,49999999000,0
14777,29554,29555,1572,493,50000000000,0
14778,29556,29557,1572,216,49999998000,0
14779,29558,29559,1572,119,49999997000,0
14780,29560,29561,1573,1385,49999997000,0
14781,29562,29563,1573,268,49999998000,0
14782,29564,29565,1573,581,49999998000,0
14783,29566,29567,1573,852,49999999000,0
14784,29568,29569,1573,1118,50000000000,0
14785,29570,29571,1573,552,50000000000,0
14786,29572,29573,1573,587,49999999000,0
14787,29574,29575,1573,930,50000000000,0
14788,29576,29577,1573,726,49999998000,0
14789,29578,29579,1573,1220,49999999000,0
14790,29580,29581,1574,1090,50000000000,0
14791,29582,29583,1574,1505,49999998000,0
14792,29584,29585,1574,523,49999998000,0
14793,29586,29587,1574,705,50000000000,0
14794,29588,29589,1574,346,49999999000,0
14795,29590,29591,1574,1352,50000000000,0
14796,29592,29593,1574,421,49999998000,0
14797,29594,29595,1574,2,49999997000,0
14798,29596,29597,1574,1115,49999999000,0
14799,29598,29599,1574,736,50000000000,0
14800,29600,29601,1575,162,49999999000,0
14801,29602,29603,1575,1511,50000000000,0
14802,29604,29605,1575,1220,50000000000,0
14803,29606,29607,1575,40,50000000000,0
14804,29608,29609,1575,698,49999999000,0
14805,29610,29611,1575,277,49999998000,0
14806,29612,29613,1575,127,49999999000,0
14807,29614,29615,1575,1064,50000000000,0
14808,29616,29617,1575,267,49999998000,0
14809,29618,29619,1575,1018,49999999000,0
14810,29620,29621,1576,451,49999998000,0
14811,29622,29623,1576,101,50000001000,0
14812,29624,29625,1576,243,49999998000,0
14813,29626,29627,1576,296,50000000000,0
14814,29628,29629,1576,450,49999998000,0
14815,29630,29631,1576,190,49999999000,0
14816,29632,29633,1576,111,49999999000,0
14817,29634,29635,1576,111,50000000000,0
14818,29636,29637,1576,483,49999999000,0
14819,29638,29639,1576,313,50000000000,0
14820,29640,29641,1577,123,49999999000,0
14821,29642,29643,1577,121,49999998000,0
14822,29644,29645,1577,194,50000000000,0
14823,29646,29647,1577,1325,49999999000,0
14824,29648,29649,1577,334,50000000000,0
14825,29650,29651,1577,967,49999998000,0
14826,29652,29653,1577,100,49999998000,0
14827,29654,29655,1577,196,50000000000,0
14828,29656,29657,1577,968,49999999000,0
14829,29658,29659,1577,967,49999999000,0
14830,29660,29661,1578,194,49999998000,0
14831,29662,29663,1578,949,50000000000,0
14832,29664,29665,1578,1331,50000001000,0
14833,29666,29667,1578,6,50000000000,0
14834,29668,29669,1578,607,50000000000,0
14835,29670,29671,1578,1530,49999999000,0
14836,29672,29673,1578,1251,49999999000,0
14837,29674,29675,1578,1366,49999998000,0
14838,29676,29677,1578,369,49999999000,0
14839,29678,29679,1578,109,49999999000,0
14840,29680,29681,1579,107,50000000000,0
14841,29682,29683,1579,1136,50000000000,0
14842,29684,29685,1579,1288,49999999000,0
14843,29686,29687,1579,100,50000000000,0
14844,29688,29689,1579,174,50000000000,0
14845,29690,29691,1579,534,50000000000,0
14846,29692,29693,1579,254,50000000000,0
14847,29694,29695,1579,276,49999998000,0
14848,29696,29697,1579,168,50000000000,0
14849,29698,29699,1579,139,49999999000,0
14850,29700,29701,1580,614,50000000000,0
14851,29702,29703,1580,3,49999998000,0
14852,29704,29705,1580,877,50000000000,0
14853,29706,29707,1580,998,49999999000,0
14854,29708,29709,1580,8,50000000000,0
14855,29710,29711,1580,152,50000000000,0
14856,29712,29713,1580,279,49999997000,0
14857,29714,29715,1580,460,49999997000,0
14858,29716,29717,1580,229,49999998000,0
14859,29718,29719,1580,126,50000000000,0
14860,29720,29721,1581,133,50000000000,0
14861,29722,29723,1581,223,49999999000,0
14862,29724,29725,1581,1017,50000000000,0
14863,29726,29727,1581,441,50000000000,0
14864,29728,29729,1581,1127,50000001000,0
14865,29730,29731,1581,1332,50000001000,0
14866,29732,29733,1581,111,50000000000,0
14867,29734,29735,1581,167,49999998000,0
14868,29736,29737,1581,4,49999998000,0
14869,29738,29739,1581,1043,49999999000,0
14870,29740,29741,1582,823,49999998000,0
14871,29742,29743,1582,712,49999999000,0
14872,29744,29745,1582,740,49999999000,0
14873,29746,29747,1582,638,49999999000,0
14874,29748,29749,1582,531,49999999000,0
14875,29750,29751,1582,116,50000000000,0
14876,29752,29753,1582,232,50000000000,0
14877,29754,29755,1582,532,50000001000,0
14878,29756,29757,1582,209,49999999000,0
14879,29758,29759,1582,670,50000000000,0
14880,29760,29761,1583,232,50000001000,0
14881,29762,29763,1583,1218,49999999000,0
14882,29764,29765,1583,638,50000000000,0
14883,29766,29767,1583,901,49999997000,0
14884,29768,29769,1583,21,50000000000,0
14885,29770,29771,1583,1159,50000001000,0
14886,29772,29773,1583,143,50000001000,0
14887,29774,29775,1583,1204,50000000000,0
14888,29776,29777,1583,608,49999999000,0
14889,29778,29779,1583,198,50000000000,0
14890,29780,29781,1584,338,50000000000,0
14891,29782,29783,1584,133,49999999000,0
14892,29784,29785,1584,105,49999999000,0
14893,29786,29787,1584,413,49999998000,0
14894,29788,29789,1584,897,50000000000,0
14895,29790,29791,1584,106,49999998000,0
14896,29792,29793,1584,989,50000001000,0
14897,29794,29795,1584,333,49999999000,0
14898,29796,29797,1584,326,50000000000,0
14899,29798,29799,1584,457,50000000000,0
14900,29800,29801,1585,263,50000001000,0
14901,29802,29803,1585,196,50000001000,0
14902,29804,29805,1585,286,50000000000,0
14903,29806,29807,1585,846,50000001000,0
14904,29808,29809,1585,662,49999998000,0
14905,29810,29811,1585,925,49999999000,0
14906,29812,29813,1585,1166,50000000000,0
14907,29814,29815,1585,6,49999999000,0
14908,29816,29817,1585,101,50000000000,0
14909,29818,29819,1585,724,49999999000,0
14910,29820,29821,1586,204,49999999000,0
14911,29822,29823,1586,1508,50000000000,0
14912,29824,29825,1586,390,50000001000,0
14913,29826,29827,1586,748,50000000000,0
14914,29828,29829,1586,7,50000000000,0
14915,29830,29831,1586,644,49999998000,0
14916,29832,29833,1586,528,50000001000,0
14917,29834,29835,1586,549,50000000000,0
14918,29836,29837,1586,305,49999999000,0
14919,29838,29839,1586,1028,50000000000,0
14920,29840,29841,1587,102,49999997000,0
14921,29842,29843,1587,8,49999998000,0
14922,29844,29845,1587,1535,49999999000,0
14923,29846,29847,1587,903,50000001000,0
14924,29848,29849,1587,6,50000000000,0
14925,29850,29851,1587,209,50000000000,0
14926,29852,29853,1587,8,49999998000,0
14927,29854,29855,1587,969,50000000000,0
14928,29856,29857,1587,129,50000000000,0
14929,29858,29859,1587,194,50000001000,0
14930,29860,29861,1588,261,50000000000,0
14931,29862,29863,1588,112,49999997000,0
14932,29864,29865,1588,1476,49999999000,0
14933,29866,29867,1588,507,49999998000,0
14934,29868,29869,1588,508,49999999000,0
14935,29870,29871,1588,121,49999999000,0
14936,29872,29873,1588,413,49999999000,0
14937,29874,29875,1588,403,49999999000,0
14938,29876,29877,1588,45,49999998000,0
14939,29878,29879,1588,281,49999999000,0
14940,29880,29881,1589,455,50000001000,0
14941,29882,29883,1589,1275,50000000000,0
14942,29884,29885,1589,543,49999999000,0
14943,29886,29887,1589,1444,49999999000,0
14944,29888,29889,1589,281,49999999000,0
14945,29890,29891,1589,840,49999999000,0
14946,29892,29893,1589,647,50000001000,0
14947,29894,29895,1589,526,50000001000,0
14948,29896,29897,1589,1073,50000000000,0
14949,29898,29899,1589,951,50000001000,0
14950,29900,29901,1590,1511,49999999000,0
14951,29902,29903,1590,396,49999999000,0
14952,29904,29905,1590,962,50000000000,0
14953,29906,29907,1590,481,49999998000,0
14954,29908,29909,1590,483,49999999000,0
14955,29910,29911,1590,1368,50000000000,0
14956,29912,29913,1590,8,49999999000,0
14957,29914,29915,1590,141,50000002000,0
14958,29916,29917,1590,933,49999998000,0
14959,29918,29919,1590,837,49999999000,0
14960,29920,29921,1591,1140,49999999000,0
14961,29922,29923,1591,109,50000000000,0
14962,29924,29925,1591,780,50000000000,0
14963,29926,29927,1591,1332,50000001000,0
14964,29928,29929,1591,827,49999999000,0
14965,29930,29931,1591,428,49999999000,0
14966,29932,29933,1591,865,49999999000,0
14967,29934,29935,1591,162,50000001000,0
14968,29936,29937,1591,1213,49999999000,0
14969,29938,29939,1591,1064,50000000000,0
14970,29940,29941,1592,134,49999999000,0
14971,29942,29943,1592,903,50000002000,0
14972,29944,29945,1592,265,49999998000,0
14973,29946,29947,1592,925,50000000000,0
14974,29948,29949,1592,215,50000000000,0
14975,29950,29951,1592,1000,50000000000,0
14976,29952,29953,1592,412,49999999000,0
14977,29954,29955,1592,223,49999999000,0
14978,29956,29957,1592,831,49999999000,0
14979,29958,29959,1592,673,49999997000,0
14980,29960,29961,1593,680,50000000000,0
14981,29962,29963,1593,151,50000000000,0
14982,29964,29965,1593,166,50000001000,0
14983,29966,29967,1593,148,50000000000,0
14984,29968,29969,1593,325,50000001000,0
14985,29970,29971,1593,761,49999999000,0
14986,29972,29973,1593,473,50000000000,0
14987,29974,29975,1593,240,49999999000,0
14988,29976,29977,1593,3,50000000000,0
14989,29978,29979,1593,551,49999998000,0
14990,29980,29981,1594,466,50000001000,0
14991,29982,29983,1594,1247,50000000000,0
14992,29984,29985,1594,166,50000000000,0
14993,29986,29987,1594,432,49999999000,0
14994,29988,29989,1594,995,50000001000,0
14995,29990,29991,1594,267,49999999000,0
14996,29992,29993,1594,402,49999999000,0
14997,29994,29995,1594,613,50000002000,0
14998,29996,29997,1594,659,50000000000,0
14999,29998,29999,1594,216,50000000000,0
15000,30000,30001,1595,327,49999998000,0
15001,30002,30003,1595,101,50000000000,0
15002,30004,30005,1595,165,49999999000,0
15003,30006,30007,1595,111,49999999000,0
15004,30008,30009,1595,703,49999998000,0
15005,30010,30011,1595,260,49999999000,0
15006,30012,30013,1595,322,49999999000,0
15007,30014,30015,1595,222,50000000000,0
15008,30016,30017,1595,437,49999999000,0
15009,30018,30019,1595,159,50000000000,0
15010,30020,30021,1596,302,49999999000,0
15011,30022,30023,1596,341,50000000000,0
15012,30024,30025,1596,3,49999998000,0
15013,30026,30027,1596,10,50000000000,0
15014,30028,30029,1596,140,49999999000,0
15015,30030,30031,1596,974,50000001000,0
15016,30032,30033,1596,924,50000000000,0
15017,30034,30035,1596,2,49999999000,0
15018,30036,30037,1596,339,49999998000,0
15019,30038,30039,1596,200,50000000000,0
15020,30040,30041,1597,315,49999999000,0
15021,30042,30043,1597,1321,50000000000,0
15022,30044,30045,1597,105,49999999000,0
15023,30046,30047,1597,738,49999999000,0
15024,30048,30049,1597,525,49999999000,0
15025,30050,30051,1597,766,50000000000,0
15026,30052,30053,1597,161,49999998000,0
15027,30054,30055,1597,586,50000000000,0
15028,30056,30057,1597,438,49999998000,0
15029,30058,30059,1597,668,50000000000,0
15030,30060,30061,1598,36,49999998000,0
15031,30062,30063,1598,1079,49999999000,0
15032,30064,30065,1598,167,49999998000,0
15033,30066,30067,1598,559,50000000000,0
15034,30068,30069,1598,229,49999999000,0
15035,30070,30071,1598,493,50000001000,0
15036,30072,30073,1598,1100,50000000000,0
15037,30074,30075,1598,133,50000000000,0
15038,30076,30077,1598,412,49999999000,0
15039,30078,30079,1598,156,50000001000,0
15040,30080,30081,1599,1197,50000001000,0
15041,30082,30083,1599,1441,50000001000,0
15042,30084,30085,1599,574,49999999000,0
15043,30086,30087,1599,959,50000000000,0
15044,30088,30089,1599,668,50000000000,0
15045,30090,30091,1599,1238,50000000000,0
15046,30092,30093,1599,105,50000000000,0
15047,30094,30095,1599,543,49999999000,0
15048,30096,30097,1599,315,49999997000,0
15049,30098,30099,1599,1297,50000001000,0
15050,30100,30101,1600,1085,50000000000,0
15051,30102,30103,1600,1388,50000000000,0
15052,30104,30105,1600,1163,49999999000,0
15053,30106,30107,1600,190,50000000000,0
15054,30108,30109,1600,624,49999999000,0
15055,30110,30111,1600,139,50000000000,0
15056,30112,30113,1600,410,49999999000,0
15057,30114,30115,1600,678,50000000000,0
15058,30116,30117,1600,811,49999998000,0
15059,30118,30119,1600,1257,49999999000,0
15060,30120,30121,1601,1119,50000000000,0
15061,30122,30123,1601,341,49999999000,0
15062,30124,30125,1601,113,50000000000,0
15063,30126,30127,1601,125,50000001000,0
15064,30128,30129,1601,308,49999999000,0
15065,30130,30131,1601,450,50000000000,0
15066,30132,30133,1601,533,49999998000,0
15067,30134,30135,1601,1381,49999999000,0
15068,30136,30137,1601,107,50000000000,0
15069,30138,30139,1601,155,49999999000,0
15070,30140,30141,1602,10,49999999000,0
15071,30142,30143,1602,829,49999999000,0
15072,30144,30145,1602,131,49999997000,0
15073,30146,30147,1602,143,50000001000,0
15074,30148,30149,1602,225,50000001000,0
15075,30150,30151,1602,1348,50000000000,0
15076,30152,30153,1602,255,49999999000,0
15077,30154,30155,1602,472,49999999000,0
15078,30156,30157,1602,593,49999999000,0
15079,30158,30159,1602,22,50000001000,0
15080,30160,30161,1603,1331,49999999000,0
15081,30162,30163,1603,993,50000000000,0
15082,30164,30165,1603,107,49999998000,0
15083,30166,30167,1603,1262,50000000000,0
15084,30168,30169,1603,159,49999997000,0
15085,30170,30171,1603,304,49999998000,0
15086,30172,30173,1603,288,50000000000,0
15087,30174,30175,1603,1325,50000000000,0
15088,30176,30177,1603,104,50000000000,0
15089,30178,30179,1603,386,49999999000,0
15090,30180,30181,1604,433,49999998000,0
15091,30182,30183,1604,272,49999998000,0
15092,30184,30185,1604,481,50000000000,0
15093,30186,30187,1604,866,49999999000,0
15094,30188,30189,1604,145,50000001000,0
15095,30190,30191,1604,445,49999998000,0
15096,30192,30193,1604,323,50000000000,0
15097,30194,30195,1604,853,50000000000,0
15098,30196,30197,1604,1463,50000000000,0
15099,30198,30199,1604,823,50000000000,0
15100,30200,30201,1605,130,49999999000,0
15101,30202,30203,1605,784,50000000000,0
15102,30204,30205,1605,105,49999998000,0
15103,30206,30207,1605,554,50000000000,0
15104,30208,30209,1605,333,50000000000,0
15105,30210,30211,1605,316,49999999000,0
15106,30212,30213,1605,1471,50000001000,0
15107,30214,30215,1605,1305,50000002000,0
15108,30216,30217,1605,157,49999998000,0
15109,30218,30219,1605,671,49999999000,0
15110,30220,30221,1606,7,50000000000,0
15111,30222,30223,1606,1159,50000000000,0
15112,30224,30225,1606,570,50000000000,0
15113,30226,30227,1606,1151,49999999000,0
15114,30228,30229,1606,280,50000000000,0
15115,30230,30231,1606,221,49999999000,0
15116,30232,30233,1606,1495,49999999000,0
15117,30234,30235,1606,185,50000000000,0
15118,30236,30237,1606,798,50000001000,0
15119,30238,30239,1606,921,50000000000,0
15120,30240,30241,1607,114,49999999000,0
15121,30242,30243,1607,160,50000001000,0
15122,30244,30245,1607,146,49999999000,0
15123,30246,30247,1607,728,50000001000,0
15124,30248,30249,1607,499,50000000000,0
15125,30250,30251,1607,723,50000000000,0
15126,30252,30253,1607,600,49999998000,0
15127,30254,30255,1607,1018,50000001000,0
15128,30256,30257,1607,8,50000001000,0
15129,30258,30259,1607,194,50000001000,0
15130,30260,30261,1608,190,49999998000,0
15131,30262,30263,1608,483,50000001000,0
15132,30264,30265,1608,753,49999999000,0
15133,30266,30267,1608,324,50000001000,0
15134,30268,30269,1608,112,49999999000,0
15135,30270,30271,1608,1384,49999999000,0
15136,30272,30273,1608,570,50000000000,0
15137,30274,30275,1608,533,49999999000,0
15138,30276,30277,1608,384,49999999000,0
15139,30278,30279,1608,869,50000003000,0
15140,30280,30281,1609,733,50000000000,0
15141,30282,30283,1609,118,50000000000,0
15142,30284,30285,1609,771,49999999000,0
15143,30286,30287,1609,32,49999999000,0
15144,30288,30289,1609,267,50000000000,0
15145,30290,30291,1609,431,49999999000,0
15146,30292,30293,1609,1475,50000000000,0
15147,30294,30295,1609,1268,50000000000,0
15148,30296,30297,1609,789,49999999000,0
15149,30298,30299,1609,228,50000000000,0
15150,30300,30301,1610,1501,50000000000,0
15151,30302,30303,1610,1028,50000001000,0
15152,30304,30305,1610,758,49999999000,0
15153,30306,30307,1610,1157,49999999000,0
15154,30308,30309,1610,673,49999999000,0
15155,30310,30311,1610,1601,50000000000,0
15156,30312,30313,1610,112,50000000000,0
15157,30314,30315,1610,216,50000001000,0
15158,30316,30317,1610,392,50000000000,0
15159,30318,30319,1610,1473,50000001000,0
15160,30320,30321,1611,466,49999999000,0
15161,30322,30323,1611,856,49999998000,0
15162,30324,30325,1611,702,49999997000,0
15163,30326,30327,1611,1406,49999998000,0
15164,30328,30329,1611,772,50000000000,0
15165,30330,30331,1611,1384,50000000000,0
15166,30332,30333,1611,412,50000001000,0
15167,30334,30335,1611,883,49999997000,0
15168,30336,30337,1611,777,49999998000,0
15169,30338,30339,1611,497,49999999000,0
15170,30340,30341,1612,1027,50000000000,0
15171,30342,30343,1612,380,50000000000,0
15172,30344,30345,1612,182,50000000000,0
15173,30346,30347,1612,427,50000000000,0
15174,30348,30349,1612,1438,50000000000,0
15175,30350,30351,1612,1102,49999999000,0
15176,30352,30353,1612,1441,50000001000,0
15177,30354,30355,1612,519,50000001000,0
15178,30356,30357,1612,133,50000001000,0
15179,30358,30359,1612,137,49999999000,0
15180,30360,30361,1613,106,50000000000,0
15181,30362,30363,1613,823,50000000000,0
15182,30364,30365,1613,32,49999999000,0
