id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
39153,19576,39152,281,2050,25000001000,3698,6,0,26,0,0
39154,19577,39155,2050,289,24999999000,2612,4,0,60,0,0
39155,19577,39154,289,2050,25000000000,3693,4,10,98,0,0
39156,19578,39157,2050,294,25000000000,1498,7,0,19,0,0
39157,19578,39156,294,2050,25000000000,2003,9,0,50,0,0
39158,19579,39159,2050,301,25000000000,2381,2,1000,45,0,0
39159,19579,39158,301,2050,25000000000,2364,8,1000,44,0,0
39160,19580,39161,2050,302,25000001000,3390,9,0,70,0,0
39161,19580,39160,302,2050,25000001000,4598,5,0,45,0,0
39162,19581,39163,2050,305,25000000000,3695,7,0,56,0,0
39163,19581,39162,305,2050,25000000000,4819,5,1000,98,0,0
39164,19582,39165,2050,311,24999999000,4239,9,0,76,0,0
39165,19582,39164,311,2050,25000000000,3815,7,0,96,0,0
39166,19583,39167,2050,324,25000000000,2891,9,0,86,0,0
39167,19583,39166,324,2050,25000000000,4698,8,0,15,0,0
39168,19584,39169,2050,344,24999999000,2493,7,0,44,0,0
39169,19584,39168,344,2050,25000000000,4262,6,0,65,0,0
39170,19585,39171,2050,346,24999999000,2275,7,0,10,0,0
39171,19585,39170,346,2050,24999999000,3547,1,0,12,0,0
39172,19586,39173,2050,364,25000000000,4863,9,10,66,0,0
39173,19586,39172,364,2050,25000001000,4640,6,10,55,0,0
39174,19587,39175,2050,380,24999999000,2043,2,0,67,0,0
39175,19587,39174,380,2050,25000000000,2526,8,0,91,0,0
39176,19588,39177,2050,381,25000001000,3676,8,100,76,0,0
39177,19588,39176,381,2050,25000001000,4367,8,10,28,0,0
39178,19589,39179,2050,383,24999999000,3967,1,0,87,0,0
39179,19589,39178,383,2050,25000000000,4854,9,0,82,0,0
39180,19590,39181,2050,389,24999999000,2828,7,0,20,0,0
39181,19590,39180,389,2050,25000000000,4726,4,0,85,0,0
39182,19591,39183,2050,410,25000000000,4752,8,10,46,0,0
39183,19591,39182,410,2050,25000000000,4466,2,1000,11,0,0
39184,19592,39185,2050,420,25000000000,4052,6,0,20,0,0
39185,19592,39184,420,2050,25000000000,3149,5,1000,80,0,0
39186,19593,39187,2050,423,25000000000,3121,5,10,69,0,0
39187,19593,39186,423,2050,25000000000,2050,6,0,62,0,0
39188,19594,39189,2050,452,24999999000,2474,1,0,13,0,0
39189,19594,39188,452,2050,24999999000,4421,2,0,41,0,0
39190,19595,39191,2050,468,24999999000,1003,4,100,52,0,0
39191,19595,39190,468,2050,25000000000,4646,2,0,27,0,0
39192,19596,39193,2050,484,24999999000,3743,1,10,23,0,0
39193,19596,39192,484,2050,25000000000,1788,3,0,58,0,0
39194,19597,39195,2050,485,25000000000,3566,1,10,37,0,0
39195,19597,39194,485,2050,25000000000,1313,1,0,28,0,0
39196,19598,39197,2050,492,24999999000,3484,9,0,36,0,0
39197,19598,39196,492,2050,25000000000,2042,2,0,35,0,0
39198,19599,39199,2050,510,24999999000,1705,6,0,31,0,0
39199,19599,39198,510,2050,25000000000,4410,3,0,58,0,0
39200,19600,39201,2050,513,25000000000,3986,7,0,51,0,0
39201,19600,39200,513,2050,25000000000,3867,2,0,83,0,0
39202,19601,39203,2050,526,25000000000,1049,3,1000,64,0,0
39203,19601,39202,526,2050,25000000000,4340,3,10,17,0,0
39204,19602,39205,2050,561,25000000000,1465,5,1000,99,0,0
39205,19602,39204,561,2050,25000001000,1012,3,0,63,0,0
39206,19603,39207,2050,586,24999999000,1030,2,0,69,0,0
39207,19603,39206,586,2050,25000000000,2980,9,0,35,0,0
39208,19604,39209,2050,596,24999999000,4908,7,10,12,0,0
39209,19604,39208,596,2050,24999999000,1744,2,0,61,0,0
39210,19605,39211,2050,606,24999999000,3724,9,0,40,0,0
39211,19605,39210,606,2050,25000000000,1766,7,0,64,0,0
39212,19606,39213,2050,607,24999999000,1081,3,0,39,0,0
39213,19606,39212,607,2050,25000000000,3013,6,0,49,0,0
39214,19607,39215,2050,609,25000000000,2932,7,0,49,0,0
39215,19607,39214,609,2050,25000000000,4881,9,100,40,0,0
39216,19608,39217,2050,610,25000000000,3409,5,0,22,0,0
39217,19608,39216,610,2050,25000001000,1717,4,0,46,0,0
39218,19609,39219,2050,626,24999999000,1585,4,0,77,0,0
39219,19609,39218,626,2050,25000000000,4816,5,0,62,0,0
39220,19610,39221,2050,644,24999999000,1248,5,10,28,0,0
39221,19610,39220,644,2050,24999999000,1682,6,0,38,0,0
39222,19611,39223,2050,645,25000000000,2939,5,0,87,0,0
39223,19611,39222,645,2050,25000001000,1593,8,0,88,0,0
39224,19612,39225,2050,653,25000000000,2579,1,1000,75,0,0
39225,19612,39224,653,2050,25000001000,2663,5,10,24,0,0
39226,19613,39227,2050,658,25000000000,1420,9,0,70,0,0
39227,19613,39226,658,2050,25000000000,3206,2,0,65,0,0
39228,19614,39229,2050,660,25000000000,1230,2,1000,15,0,0
39229,19614,39228,660,2050,25000000000,3946,6,0,26,0,0
39230,19615,39231,2050,663,24999999000,1819,5,10,44,0,0
39231,19615,39230,663,2050,25000000000,2127,3,0,82,0,0
39232,19616,39233,2050,665,24999999000,4177,9,0,29,0,0
39233,19616,39232,665,2050,25000000000,4346,3,0,51,0,0
39234,19617,39235,2050,668,25000000000,2880,9,1000,63,0,0
39235,19617,39234,668,2050,25000000000,2608,7,0,89,0,0
39236,19618,39237,2050,671,25000000000,4903,7,10,29,0,0
39237,19618,39236,671,2050,25000001000,1250,5,0,26,0,0
39238,19619,39239,2050,682,25000000000,2169,4,0,35,0,0
39239,19619,39238,682,2050,25000000000,1269,1,0,52,0,0
39240,19620,39241,2050,700,24999999000,1536,4,10,30,0,0
39241,19620,39240,700,2050,25000000000,1943,3,0,88,0,0
39242,19621,39243,2050,701,24999999000,1558,6,0,62,0,0
39243,19621,39242,701,2050,25000000000,2288,1,0,94,0,0
39244,19622,39245,2050,712,24999999000,4145,5,0,52,0,0
39245,19622,39244,712,2050,25000000000,3443,9,100,84,0,0
39246,19623,39247,2050,720,25000000000,4639,4,10,90,0,0
39247,19623,39246,720,2050,25000000000,1151,6,0,33,0,0
39248,19624,39249,2050,744,24999999000,3357,9,100,87,0,0
39249,19624,39248,744,2050,25000000000,3397,5,10,82,0,0
39250,19625,39251,2050,745,25000001000,2089,2,0,22,0,0
39251,19625,39250,745,2050,25000001000,4799,7,0,96,0,0
39252,19626,39253,2050,756,25000000000,3299,3,10,30,0,0
39253,19626,39252,756,2050,25000000000,2265,5,0,85,0,0
39254,19627,39255,2050,762,25000000000,3889,2,0,65,0,0
39255,19627,39254,762,2050,25000001000,4992,5,0,45,0,0
39256,19628,39257,2050,764,25000000000,4383,7,0,69,0,0
39257,19628,39256,764,2050,25000000000,3223,9,0,23,0,0
39258,19629,39259,2050,781,24999999000,1177,4,0,35,0,0
39259,19629,39258,781,2050,24999999000,1777,2,10,71,0,0
39260,19630,39261,2050,791,25000000000,3863,2,10,75,0,0
39261,19630,39260,791,2050,25000000000,3543,4,0,71,0,0
39262,19631,39263,2050,796,24999999000,1135,5,0,84,0,0
39263,19631,39262,796,2050,25000000000,1222,2,0,99,0,0
39264,19632,39265,2050,829,25000000000,1016,8,0,73,0,0
39265,19632,39264,829,2050,25000000000,1612,2,0,77,0,0
39266,19633,39267,2050,838,25000000000,3817,8,0,10,0,0
39267,19633,39266,838,2050,25000001000,2773,3,0,57,0,0
39268,19634,39269,2050,842,25000000000,4232,4,1000,60,0,0
39269,19634,39268,842,2050,25000001000,1400,2,10,55,0,0
39270,19635,39271,2050,848,24999999000,2290,9,0,52,0,0
39271,19635,39270,848,2050,24999999000,2863,6,0,62,0,0
39272,19636,39273,2050,860,25000000000,4705,4,10,26,0,0
39273,19636,39272,860,2050,25000001000,3564,6,0,51,0,0
39274,19637,39275,2050,874,24999999000,3981,9,0,77,0,0
39275,19637,39274,874,2050,25000000000,2611,1,0,98,0,0
39276,19638,39277,2050,890,24999999000,1635,9,0,43,0,0
39277,19638,39276,890,2050,24999999000,2898,2,0,84,0,0
39278,19639,39279,2050,895,24999999000,1588,3,0,46,0,0
39279,19639,39278,895,2050,25000000000,2108,1,10,50,0,0
39280,19640,39281,2050,927,25000000000,4494,8,0,81,0,0
39281,19640,39280,927,2050,25000000000,4868,4,0,57,0,0
39282,19641,39283,2050,936,24999999000,1416,5,10,29,0,0
39283,19641,39282,936,2050,25000000000,4972,8,0,14,0,0
39284,19642,39285,2050,966,24999999000,4931,2,0,18,0,0
39285,19642,39284,966,2050,24999999000,2302,3,0,28,0,0
39286,19643,39287,2050,974,25000000000,1597,9,0,68,0,0
39287,19643,39286,974,2050,25000000000,4545,6,0,39,0,0
39288,19644,39289,2050,975,24999999000,3973,3,10,84,0,0
39289,19644,39288,975,2050,25000000000,2395,6,10,60,0,0
39290,19645,39291,2050,995,24999999000,3171,1,0,87,0,0
39291,19645,39290,995,2050,25000000000,2350,4,10,91,0,0
39292,19646,39293,2050,999,25000000000,3897,8,0,85,0,0
39293,19646,39292,999,2050,25000000000,2191,9,0,18,0,0
39294,19647,39295,2050,1011,25000000000,2308,6,0,22,0,0
39295,19647,39294,1011,2050,25000000000,4935,1,10,93,0,0
39296,19648,39297,2050,1021,24999999000,1213,1,1000,94,0,0
39297,19648,39296,1021,2050,25000000000,3608,8,10,23,0,0
39298,19649,39299,2050,1032,24999999000,3816,4,1000,28,0,0
39299,19649,39298,1032,2050,25000000000,1389,8,0,95,0,0
39300,19650,39301,2050,1041,25000000000,4578,3,0,43,0,0
39301,19650,39300,1041,2050,25000000000,1299,1,0,35,0,0
39302,19651,39303,2050,1044,24999999000,3709,5,0,29,0,0
39303,19651,39302,1044,2050,25000000000,3386,7,1000,93,0,0
39304,19652,39305,2050,1057,24999999000,4464,9,10,87,0,0
39305,19652,39304,1057,2050,24999999000,4838,6,0,93,0,0
39306,19653,39307,2050,1064,24999999000,1668,3,0,18,0,0
39307,19653,39306,1064,2050,25000000000,4274,3,0,81,0,0
39308,19654,39309,2050,1076,25000000000,4110,6,0,91,0,0
39309,19654,39308,1076,2050,25000000000,1389,8,0,56,0,0
39310,19655,39311,2050,1085,24999999000,4451,4,0,92,0,0
39311,19655,39310,1085,2050,25000000000,4602,6,10,15,0,0
39312,19656,39313,2050,1109,24999999000,3235,6,0,61,0,0
39313,19656,39312,1109,2050,25000000000,2681,7,0,41,0,0
39314,19657,39315,2050,1123,25000000000,3017,2,1000,52,0,0
39315,19657,39314,1123,2050,25000000000,4521,7,0,45,0,0
39316,19658,39317,2050,1126,24999999000,1218,5,0,54,0,0
39317,19658,39316,1126,2050,25000000000,2809,4,1000,83,0,0
39318,19659,39319,2050,1136,24999999000,3962,6,0,17,0,0
39319,19659,39318,1136,2050,25000000000,4132,3,0,78,0,0
39320,19660,39321,2050,1138,24999999000,2568,7,0,70,0,0
39321,19660,39320,1138,2050,25000000000,3854,4,10,12,0,0
39322,19661,39323,2050,1139,25000000000,2706,8,100,52,0,0
39323,19661,39322,1139,2050,25000000000,3208,8,10,41,0,0
39324,19662,39325,2050,1143,25000000000,4255,7,100,82,0,0
39325,19662,39324,1143,2050,25000000000,3655,2,0,56,0,0
39326,19663,39327,2050,1152,25000000000,2851,8,0,48,0,0
39327,19663,39326,1152,2050,25000000000,4344,4,0,26,0,0
39328,19664,39329,2050,1163,24999999000,2871,4,0,69,0,0
39329,19664,39328,1163,2050,24999999000,4016,9,10,59,0,0
39330,19665,39331,2050,1173,24999999000,1402,6,1000,83,0,0
39331,19665,39330,1173,2050,24999999000,1033,5,100,74,0,0
39332,19666,39333,2050,1193,25000000000,4587,3,10,48,0,0
39333,19666,39332,1193,2050,25000000000,3913,2,10,19,0,0
39334,19667,39335,2050,1212,25000000000,2425,5,0,42,0,0
39335,19667,39334,1212,2050,25000000000,1987,3,0,44,0,0
39336,19668,39337,2050,1213,25000000000,3852,9,1000,65,0,0
39337,19668,39336,1213,2050,25000000000,1502,2,0,25,0,0
39338,19669,39339,2050,1215,25000000000,3089,5,0,96,0,0
39339,19669,39338,1215,2050,25000000000,4532,4,1000,22,0,0
39340,19670,39341,2050,1217,24999999000,1767,7,0,90,0,0
39341,19670,39340,1217,2050,24999999000,2173,7,0,78,0,0
39342,19671,39343,2050,1243,24999999000,2487,7,0,23,0,0
39343,19671,39342,1243,2050,25000000000,2476,3,0,66,0,0
39344,19672,39345,2050,1252,25000000000,3763,8,10,88,0,0
39345,19672,39344,1252,2050,25000000000,3121,3,0,56,0,0
39346,19673,39347,2050,1268,24999999000,3845,3,0,15,0,0
39347,19673,39346,1268,2050,24999999000,1889,3,0,82,0,0
39348,19674,39349,2050,1271,25000000000,4383,4,0,77,0,0
39349,19674,39348,1271,2050,25000001000,2407,6,0,77,0,0
39350,19675,39351,2050,1279,25000000000,3941,6,0,11,0,0
39351,19675,39350,1279,2050,25000001000,4133,2,0,36,0,0
39352,19676,39353,2050,1290,24999999000,3748,9,100,45,0,0
39353,19676,39352,1290,2050,25000000000,4074,9,0,68,0,0
39354,19677,39355,2050,1292,25000000000,1506,1,100,68,0,0
39355,19677,39354,1292,2050,25000000000,1182,4,10,98,0,0
39356,19678,39357,2050,1313,25000000000,3578,9,0,70,0,0
39357,19678,39356,1313,2050,25000001000,4493,4,0,11,0,0
39358,19679,39359,2050,1332,24999999000,2590,9,10,92,0,0
39359,19679,39358,1332,2050,25000000000,3785,4,10,50,0,0
39360,19680,39361,2050,1337,25000000000,4853,7,0,26,0,0
39361,19680,39360,1337,2050,25000000000,1784,4,0,15,0,0
39362,19681,39363,2050,1338,25000000000,4054,1,0,51,0,0
39363,19681,39362,1338,2050,25000001000,4189,2,0,22,0,0
39364,19682,39365,2050,1345,24999999000,3216,3,0,44,0,0
39365,19682,39364,1345,2050,25000000000,2318,9,0,95,0,0
39366,19683,39367,2050,1347,25000000000,2620,6,0,96,0,0
39367,19683,39366,1347,2050,25000000000,3995,1,0,17,0,0
39368,19684,39369,2050,1354,24999999000,2661,3,0,95,0,0
39369,19684,39368,1354,2050,25000000000,4213,2,0,17,0,0
39370,19685,39371,2050,1415,24999999000,3413,8,0,76,0,0
39371,19685,39370,1415,2050,25000000000,2698,1,0,40,0,0
39372,19686,39373,2050,1417,24999999000,2935,7,0,47,0,0
39373,19686,39372,1417,2050,24999999000,3122,6,0,24,0,0
39374,19687,39375,2050,1421,24999999000,2191,3,0,27,0,0
39375,19687,39374,1421,2050,25000000000,2983,2,0,25,0,0
39376,19688,39377,2050,1423,25000000000,3467,2,0,58,0,0
39377,19688,39376,1423,2050,25000000000,1535,9,10,14,0,0
39378,19689,39379,2050,1448,25000000000,1838,5,0,22,0,0
39379,19689,39378,1448,2050,25000000000,3343,1,10,85,0,0
39380,19690,39381,2050,1454,24999999000,1188,7,0,57,0,0
39381,19690,39380,1454,2050,24999999000,2621,7,0,34,0,0
39382,19691,39383,2050,1459,24999999000,1604,4,0,31,0,0
39383,19691,39382,1459,2050,25000000000,1102,6,0,15,0,0
39384,19692,39385,2050,1460,25000000000,3137,7,1000,70,0,0
39385,19692,39384,1460,2050,25000000000,2101,7,10,70,0,0
39386,19693,39387,2050,1499,24999999000,2953,1,0,45,0,0
39387,19693,39386,1499,2050,25000000000,1364,2,0,35,0,0
39388,19694,39389,2050,1526,25000000000,1926,4,10,11,0,0
39389,19694,39388,1526,2050,25000001000,4672,4,0,78,0,0
39390,19695,39391,2050,1531,25000000000,3073,8,100,90,0,0
39391,19695,39390,1531,2050,25000000000,2853,1,10,57,0,0
39392,19696,39393,2050,1559,25000000000,4560,2,0,43,0,0
39393,19696,39392,1559,2050,25000000000,2142,1,0,59,0,0
39394,19697,39395,2050,1572,24999999000,2803,4,0,78,0,0
39395,19697,39394,1572,2050,25000000000,4907,8,100,80,0,0
39396,19698,39397,2050,1581,24999999000,2249,9,0,67,0,0
39397,19698,39396,1581,2050,25000000000,3928,7,10,61,0,0
39398,19699,39399,2050,1595,24999999000,3661,9,100,44,0,0
39399,19699,39398,1595,2050,24999999000,2573,7,0,46,0,0
39400,19700,39401,2050,1601,24999999000,2883,4,1000,78,0,0
39401,19700,39400,1601,2050,25000000000,2522,7,0,83,0,0
39402,19701,39403,2050,1609,24999999000,1104,1,0,40,0,0
39403,19701,39402,1609,2050,25000000000,4352,6,10,86,0,0
39404,19702,39405,2050,1621,25000000000,1209,5,0,81,0,0
39405,19702,39404,1621,2050,25000001000,3382,3,0,26,0,0
39406,19703,39407,2050,1627,24999999000,2355,9,0,36,0,0
39407,19703,39406,1627,2050,24999999000,2009,7,1000,24,0,0
39408,19704,39409,2050,1635,24999999000,4819,9,0,37,0,0
39409,19704,39408,1635,2050,25000000000,4936,6,10,78,0,0
39410,19705,39411,2050,1660,25000000000,4410,6,0,63,0,0
39411,19705,39410,1660,2050,25000001000,4079,4,0,50,0,0
39412,19706,39413,2050,1666,25000000000,3635,7,1000,92,0,0
39413,19706,39412,1666,2050,25000000000,4058,7,0,26,0,0
39414,19707,39415,2050,1673,25000000000,1061,4,0,50,0,0
39415,19707,39414,1673,2050,25000000000,3155,4,10,99,0,0
39416,19708,39417,2050,1675,25000000000,1886,2,0,10,0,0
39417,19708,39416,1675,2050,25000000000,4170,1,10,90,0,0
39418,19709,39419,2050,1693,24999999000,3705,5,0,93,0,0
39419,19709,39418,1693,2050,24999999000,4906,8,100,17,0,0
39420,19710,39421,2050,1724,25000001000,3489,7,0,54,0,0
39421,19710,39420,1724,2050,25000001000,4506,8,0,87,0,0
39422,19711,39423,2050,1736,24999999000,4853,3,0,40,0,0
39423,19711,39422,1736,2050,25000000000,4686,8,0,14,0,0
39424,19712,39425,2050,1761,25000001000,1183,2,0,74,0,0
39425,19712,39424,1761,2050,25000001000,2056,3,0,16,0,0
39426,19713,39427,2050,1772,25000000000,2898,7,0,32,0,0
39427,19713,39426,1772,2050,25000000000,1830,7,10,87,0,0
39428,19714,39429,2050,1780,25000000000,1805,2,0,15,0,0
39429,19714,39428,1780,2050,25000001000,3500,2,0,19,0,0
39430,19715,39431,2050,1782,25000000000,1514,1,0,92,0,0
39431,19715,39430,1782,2050,25000000000,4921,9,10,83,0,0
39432,19716,39433,2050,1788,25000000000,2100,4,0,52,0,0
39433,19716,39432,1788,2050,25000001000,1054,8,1000,38,0,0
39434,19717,39435,2050,1799,24999999000,4937,8,0,57,0,0
39435,19717,39434,1799,2050,25000000000,2769,7,0,49,0,0
39436,19718,39437,2050,1801,24999999000,1004,9,0,34,0,0
39437,19718,39436,1801,2050,25000000000,4905,5,0,56,0,0
39438,19719,39439,2050,1807,25000000000,4307,5,10,28,0,0
39439,19719,39438,1807,2050,25000000000,1879,4,0,71,0,0
39440,19720,39441,2050,1810,25000000000,1228,1,0,82,0,0
39441,19720,39440,1810,2050,25000000000,4350,7,0,70,0,0
39442,19721,39443,2050,1838,25000000000,3690,3,10,61,0,0
39443,19721,39442,1838,2050,25000000000,4192,1,0,25,0,0
39444,19722,39445,2050,1845,24999999000,4308,6,0,54,0,0
39445,19722,39444,1845,2050,25000000000,4095,9,0,73,0,0
39446,19723,39447,2050,1850,24999999000,3052,8,0,19,0,0
39447,19723,39446,1850,2050,25000000000,4779,8,0,34,0,0
39448,19724,39449,2050,1851,25000000000,4866,5,0,57,0,0
39449,19724,39448,1851,2050,25000000000,1975,9,0,96,0,0
39450,19725,39451,2050,1875,25000000000,3304,5,10,77,0,0
39451,19725,39450,1875,2050,25000001000,4075,9,0,94,0,0
39452,19726,39453,2050,1881,24999999000,2877,1,0,66,0,0
39453,19726,39452,1881,2050,25000000000,2947,2,0,11,0,0
39454,19727,39455,2050,1907,24999999000,1755,1,10,52,0,0
39455,19727,39454,1907,2050,25000000000,2557,7,100,74,0,0
39456,19728,39457,2050,1919,25000000000,3637,8,10,12,0,0
39457,19728,39456,1919,2050,25000000000,3447,6,0,56,0,0
39458,19729,39459,2050,1943,25000000000,4713,7,0,83,0,0
39459,19729,39458,1943,2050,25000000000,4643,3,1000,91,0,0
39460,19730,39461,2050,1948,25000000000,4124,5,0,18,0,0
39461,19730,39460,1948,2050,25000000000,1659,9,10,22,0,0
39462,19731,39463,2050,11,25000000000,2767,8,0,58,0,0
39463,19731,39462,11,2050,25000000000,3100,1,0,14,0,0
39464,19732,39465,2050,14,24999999000,3370,5,0,75,0,0
39465,19732,39464,14,2050,25000000000,4268,5,100,47,0,0
39466,19733,39467,2050,33,24999999000,2673,2,0,82,0,0
39467,19733,39466,33,2050,24999999000,2986,8,1000,85,0,0
39468,19734,39469,2050,41,24999999000,4650,8,0,72,0,0
39469,19734,39468,41,2050,25000000000,2992,2,0,38,0,0
39470,19735,39471,2050,47,25000000000,3852,6,10,16,0,0
39471,19735,39470,47,2050,25000000000,1679,7,100,41,0,0
39472,19736,39473,2050,53,25000000000,3641,6,10,62,0,0
39473,19736,39472,53,2050,25000001000,4750,1,0,75,0,0
39474,19737,39475,2050,58,24999999000,2223,1,10,50,0,0
39475,19737,39474,58,2050,25000000000,4785,9,0,73,0,0
39476,19738,39477,2050,82,25000000000,2607,3,0,35,0,0
39477,19738,39476,82,2050,25000000000,3814,9,0,58,0,0
39478,19739,39479,2050,87,24999999000,2261,5,0,59,0,0
39479,19739,39478,87,2050,25000000000,4039,7,0,38,0,0
39480,19740,39481,2050,108,25000000000,2434,9,10,67,0,0
39481,19740,39480,108,2050,25000000000,1833,9,0,50,0,0
39482,19741,39483,2050,121,25000000000,4029,1,0,21,0,0
39483,19741,39482,121,2050,25000000000,2628,4,0,43,0,0
39484,19742,39485,2050,145,25000000000,1567,4,0,23,0,0
39485,19742,39484,145,2050,25000001000,3343,7,100,84,0,0
39486,19743,39487,2050,155,25000000000,3738,3,0,87,0,0
39487,19743,39486,155,2050,25000000000,3091,1,0,31,0,0
39488,19744,39489,2050,207,24999999000,1453,2,1000,94,0,0
39489,19744,39488,207,2050,25000000000,1941,4,100,43,0,0
39490,19745,39491,2050,236,24999999000,3320,3,0,14,0,0
39491,19745,39490,236,2050,25000000000,2951,1,0,31,0,0
39492,19746,39493,2050,237,24999999000,3650,5,0,30,0,0
39493,19746,39492,237,2050,25000000000,4880,5,0,26,0,0
39494,19747,39495,2050,241,25000000000,3007,9,0,31,0,0
39495,19747,39494,241,2050,25000000000,4708,3,0,87,0,0
39496,19748,39497,2050,259,25000000000,2674,2,0,99,0,0
39497,19748,39496,259,2050,25000000000,2871,9,0,43,0,0
39498,19749,39499,2050,283,24999998000,2906,9,0,79,0,0
39499,19749,39498,283,2050,24999999000,3972,3,0,50,0,0
39500,19750,39501,2050,288,24999999000,1214,1,0,39,0,0
39501,19750,39500,288,2050,25000000000,1151,7,0,31,0,0
39502,19751,39503,2050,304,25000000000,2847,5,1000,58,0,0
39503,19751,39502,304,2050,25000000000,1283,6,10,54,0,0
39504,19752,39505,2050,325,24999999000,1029,8,0,13,0,0
39505,19752,39504,325,2050,25000000000,3737,4,0,35,0,0
39506,19753,39507,2050,332,25000000000,1024,1,0,11,0,0
39507,19753,39506,332,2050,25000000000,4193,6,10,88,0,0
39508,19754,39509,2050,333,24999999000,3808,1,0,61,0,0
39509,19754,39508,333,2050,24999999000,4267,3,0,97,0,0
39510,19755,39511,2050,345,25000000000,4968,1,0,11,0,0
39511,19755,39510,345,2050,25000001000,3119,5,0,79,0,0
39512,19756,39513,2050,351,24999999000,1212,3,0,83,0,0
39513,19756,39512,351,2050,25000000000,2396,4,1000,62,0,0
39514,19757,39515,2050,365,25000000000,4934,5,0,75,0,0
39515,19757,39514,365,2050,25000000000,2019,4,0,19,0,0
39516,19758,39517,2050,382,24999999000,3130,2,0,48,0,0
39517,19758,39516,382,2050,25000000000,2878,3,10,52,0,0
39518,19759,39519,2050,383,25000000000,4856,6,0,63,0,0
39519,19759,39518,383,2050,25000000000,3857,6,0,37,0,0
39520,19760,39521,2050,385,24999999000,4875,1,0,93,0,0
39521,19760,39520,385,2050,25000000000,3436,2,0,93,0,0
39522,19761,39523,2050,391,24999999000,1508,2,0,49,0,0
39523,19761,39522,391,2050,24999999000,3445,1,10,71,0,0
39524,19762,39525,2050,396,24999999000,3621,5,0,57,0,0
39525,19762,39524,396,2050,25000000000,3974,8,0,90,0,0
39526,19763,39527,2050,399,24999999000,3752,6,0,41,0,0
39527,19763,39526,399,2050,25000000000,1008,7,10,86,0,0
39528,19764,39529,2050,401,25000000000,4535,6,0,69,0,0
39529,19764,39528,401,2050,25000001000,1009,8,10,93,0,0
39530,19765,39531,2050,409,25000000000,3137,1,0,92,0,0
39531,19765,39530,409,2050,25000001000,4277,7,0,31,0,0
39532,19766,39533,2050,443,25000000000,4073,3,0,52,0,0
39533,19766,39532,443,2050,25000001000,2678,1,0,83,0,0
39534,19767,39535,2050,450,25000000000,2948,5,0,60,0,0
39535,19767,39534,450,2050,25000000000,1753,7,10,20,0,0
39536,19768,39537,2050,451,24999999000,4003,3,10,91,0,0
39537,19768,39536,451,2050,25000000000,4019,7,0,69,0,0
39538,19769,39539,2050,475,25000000000,1211,6,10,99,0,0
39539,19769,39538,475,2050,25000000000,4691,3,0,55,0,0
39540,19770,39541,2050,477,25000000000,3473,4,1000,71,0,0
39541,19770,39540,477,2050,25000000000,4795,4,0,75,0,0
39542,19771,39543,2050,495,24999999000,2600,6,0,97,0,0
39543,19771,39542,495,2050,25000000000,1864,3,10,13,0,0
39544,19772,39545,2050,501,24999999000,3485,3,0,49,0,0
39545,19772,39544,501,2050,25000000000,3641,3,0,65,0,0
39546,19773,39547,2050,504,25000000000,1535,3,0,54,0,0
39547,19773,39546,504,2050,25000000000,1042,7,0,36,0,0
39548,19774,39549,2050,506,25000000000,2181,6,100,34,0,0
39549,19774,39548,506,2050,25000000000,2804,6,0,84,0,0
39550,19775,39551,2050,513,24999999000,1644,3,100,40,0,0
39551,19775,39550,513,2050,25000000000,3569,2,0,65,0,0
39552,19776,39553,2050,515,24999999000,3966,8,0,71,0,0
39553,19776,39552,515,2050,25000000000,3439,2,0,65,0,0
39554,19777,39555,2050,532,24999999000,3219,6,0,75,0,0
39555,19777,39554,532,2050,24999999000,2592,8,10,32,0,0
39556,19778,39557,2050,534,24999999000,2641,1,0,30,0,0
39557,19778,39556,534,2050,25000000000,3450,7,10,79,0,0
39558,19779,39559,2050,536,25000001000,2107,2,0,47,0,0
39559,19779,39558,536,2050,25000001000,2228,1,0,73,0,0
39560,19780,39561,2050,545,24999999000,1688,1,0,81,0,0
39561,19780,39560,545,2050,25000000000,2626,3,0,62,0,0
39562,19781,39563,2050,553,25000000000,3344,9,0,22,0,0
39563,19781,39562,553,2050,25000001000,1749,5,100,73,0,0
39564,19782,39565,2050,556,25000000000,4180,7,0,11,0,0
39565,19782,39564,556,2050,25000000000,2294,1,0,18,0,0
39566,19783,39567,2050,560,25000001000,4588,2,0,21,0,0
39567,19783,39566,560,2050,25000001000,2816,8,0,47,0,0
39568,19784,39569,2050,562,24999999000,4140,4,0,37,0,0
39569,19784,39568,562,2050,25000000000,3489,8,0,36,0,0
39570,19785,39571,2050,565,25000000000,4264,3,0,96,0,0
39571,19785,39570,565,2050,25000000000,2927,4,0,28,0,0
39572,19786,39573,2050,568,25000000000,1612,4,100,86,0,0
39573,19786,39572,568,2050,25000001000,3434,4,0,47,0,0
39574,19787,39575,2050,577,25000000000,4293,7,10,59,0,0
39575,19787,39574,577,2050,25000001000,3468,1,0,27,0,0
39576,19788,39577,2050,592,24999999000,2210,8,0,16,0,0
39577,19788,39576,592,2050,24999999000,1607,8,0,74,0,0
39578,19789,39579,2050,602,24999999000,2231,2,10,60,0,0
39579,19789,39578,602,2050,24999999000,3156,4,10,34,0,0
39580,19790,39581,2050,613,24999999000,4959,5,0,52,0,0
39581,19790,39580,613,2050,25000000000,3225,3,0,60,0,0
