id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
33381,16690,33380,961,1764,25000000000,3850,8,10,48
33382,16691,33383,1764,684,24999999000,2240,7,0,43
33383,16691,33382,684,1764,24999999000,2751,7,0,69
33384,16692,33385,1764,890,24999999000,3106,5,0,10
33385,16692,33384,890,1764,24999999000,2853,3,0,16
33386,16693,33387,1764,411,24999999000,3652,5,10,46
33387,16693,33386,411,1764,25000000000,1180,5,10,36
33388,16694,33389,1764,4,25000000000,3813,4,0,89
33389,16694,33388,4,1764,25000000000,1194,2,0,70
33390,16695,33391,1764,186,25000000000,3547,4,0,73
33391,16695,33390,186,1764,25000000000,1168,8,0,40
33392,16696,33393,1764,497,25000000000,1097,3,0,53
33393,16696,33392,497,1764,25000001000,4038,8,0,73
33394,16697,33395,1764,215,25000000000,1724,1,0,78
33395,16697,33394,215,1764,25000000000,2466,1,0,34
33396,16698,33397,1764,555,24999999000,4858,2,0,99
33397,16698,33396,555,1764,25000000000,2477,1,10,97
33398,16699,33399,1764,1444,24999999000,3120,5,1000,67
33399,16699,33398,1444,1764,25000000000,1809,5,10,37
33400,16700,33401,1765,1191,25000000000,4871,3,0,92
33401,16700,33400,1191,1765,25000001000,3566,1,0,21
33402,16701,33403,1765,727,24999999000,4838,1,0,31
33403,16701,33402,727,1765,24999999000,2303,3,0,92
33404,16702,33405,1765,270,24999999000,3077,1,0,86
33405,16702,33404,270,1765,25000000000,2079,4,10,22
33406,16703,33407,1765,325,25000000000,1926,2,0,81
33407,16703,33406,325,1765,25000001000,4547,1,0,90
33408,16704,33409,1765,123,25000000000,4939,7,10,96
33409,16704,33408,123,1765,25000000000,3302,8,0,71
33410,16705,33411,1765,1111,25000000000,4104,4,0,54
33411,16705,33410,1111,1765,25000001000,3417,6,0,71
33412,16706,33413,1765,9,25000000000,2054,3,0,66
33413,16706,33412,9,1765,25000000000,1512,5,0,61
33414,16707,33415,1765,665,25000000000,4427,3,0,54
33415,16707,33414,665,1765,25000000000,2272,5,10,78
33416,16708,33417,1765,1592,24999999000,4758,8,0,27
33417,16708,33416,1592,1765,25000000000,3917,7,0,18
33418,16709,33419,1765,138,24999999000,3799,9,0,15
33419,16709,33418,138,1765,24999999000,3749,6,0,95
33420,16710,33421,1766,412,25000000000,1835,3,100,41
33421,16710,33420,412,1766,25000000000,3045,1,0,79
33422,16711,33423,1766,232,24999999000,4972,6,0,97
33423,16711,33422,232,1766,25000000000,4533,9,0,47
33424,16712,33425,1766,370,24999999000,1493,4,0,12
33425,16712,33424,370,1766,25000000000,4769,8,0,92
33426,16713,33427,1766,196,24999999000,3301,1,0,11
33427,16713,33426,196,1766,25000000000,1002,7,0,96
33428,16714,33429,1766,152,24999999000,3337,7,10,20
33429,16714,33428,152,1766,24999999000,1103,6,0,23
33430,16715,33431,1766,990,25000000000,4250,8,0,79
33431,16715,33430,990,1766,25000001000,2247,4,10,72
33432,16716,33433,1766,645,24999999000,1966,7,1000,70
33433,16716,33432,645,1766,24999999000,2867,6,10,16
33434,16717,33435,1766,119,25000000000,3059,5,1000,86
33435,16717,33434,119,1766,25000000000,4569,1,0,66
33436,16718,33437,1766,134,25000000000,4334,8,0,68
33437,16718,33436,134,1766,25000000000,2904,3,0,49
33438,16719,33439,1766,1515,25000000000,4324,2,10,97
33439,16719,33438,1515,1766,25000000000,4222,8,10,77
33440,16720,33441,1767,159,25000000000,4374,5,100,77
33441,16720,33440,159,1767,25000000000,2639,1,0,89
33442,16721,33443,1767,145,24999999000,4947,6,10,57
33443,16721,33442,145,1767,25000000000,1401,8,0,47
33444,16722,33445,1767,940,24999999000,1738,9,0,30
33445,16722,33444,940,1767,25000000000,3347,9,0,26
33446,16723,33447,1767,1451,25000000000,4869,5,10,60
33447,16723,33446,1451,1767,25000001000,4363,5,0,54
33448,16724,33449,1767,478,24999999000,3131,3,0,81
33449,16724,33448,478,1767,25000000000,3031,7,0,52
33450,16725,33451,1767,1064,24999999000,1032,8,0,19
33451,16725,33450,1064,1767,24999999000,1908,8,0,69
33452,16726,33453,1767,1229,24999999000,1548,1,1000,69
33453,16726,33452,1229,1767,25000000000,2416,7,0,32
33454,16727,33455,1767,253,25000001000,3289,3,10,68
33455,16727,33454,253,1767,25000001000,2765,5,0,22
33456,16728,33457,1767,8,25000000000,1480,1,0,16
33457,16728,33456,8,1767,25000000000,4574,5,100,76
33458,16729,33459,1767,1241,24999999000,4887,3,0,81
33459,16729,33458,1241,1767,24999999000,1142,4,0,62
33460,16730,33461,1768,357,25000000000,2844,7,100,99
33461,16730,33460,357,1768,25000000000,3703,9,0,70
33462,16731,33463,1768,1147,25000001000,4693,8,0,75
33463,16731,33462,1147,1768,25000001000,4415,6,10,95
33464,16732,33465,1768,771,25000000000,2911,4,0,53
33465,16732,33464,771,1768,25000000000,3073,2,0,77
33466,16733,33467,1768,344,25000000000,4133,8,0,19
33467,16733,33466,344,1768,25000000000,2161,3,1000,21
33468,16734,33469,1768,778,25000000000,1770,4,0,47
33469,16734,33468,778,1768,25000000000,4987,4,0,13
33470,16735,33471,1768,306,24999999000,3335,1,0,34
33471,16735,33470,306,1768,25000000000,3942,2,100,63
33472,16736,33473,1768,507,25000000000,4176,7,0,86
33473,16736,33472,507,1768,25000000000,1839,8,0,46
33474,16737,33475,1768,124,25000000000,3349,7,0,77
33475,16737,33474,124,1768,25000000000,2646,4,0,28
33476,16738,33477,1768,645,24999999000,3048,6,0,10
33477,16738,33476,645,1768,25000000000,3824,4,0,79
33478,16739,33479,1768,993,24999999000,2553,3,0,14
33479,16739,33478,993,1768,25000000000,1175,9,0,58
33480,16740,33481,1769,1002,24999999000,3599,6,0,88
33481,16740,33480,1002,1769,25000000000,2961,3,0,42
33482,16741,33483,1769,320,25000000000,4485,8,0,85
33483,16741,33482,320,1769,25000001000,1797,7,0,24
33484,16742,33485,1769,443,24999999000,3422,5,0,84
33485,16742,33484,443,1769,24999999000,1380,9,0,14
33486,16743,33487,1769,1399,24999999000,2129,6,0,78
33487,16743,33486,1399,1769,24999999000,4847,3,0,71
33488,16744,33489,1769,625,25000000000,1486,2,0,99
33489,16744,33488,625,1769,25000001000,3517,5,0,27
33490,16745,33491,1769,1607,24999999000,1920,3,10,33
33491,16745,33490,1607,1769,25000000000,4918,3,0,46
33492,16746,33493,1769,476,25000000000,1293,5,0,71
33493,16746,33492,476,1769,25000001000,4818,9,0,48
33494,16747,33495,1769,1642,24999999000,4379,7,1000,54
33495,16747,33494,1642,1769,25000000000,4520,4,10,52
33496,16748,33497,1769,109,25000000000,3804,3,100,81
33497,16748,33496,109,1769,25000001000,2503,8,10,89
33498,16749,33499,1769,228,25000000000,2264,2,10,47
33499,16749,33498,228,1769,25000000000,3599,5,10,41
33500,16750,33501,1770,244,24999999000,4225,5,100,32
33501,16750,33500,244,1770,25000000000,4562,5,0,75
33502,16751,33503,1770,196,25000000000,4338,9,0,19
33503,16751,33502,196,1770,25000000000,1160,3,0,50
33504,16752,33505,1770,29,25000000000,3339,1,0,74
33505,16752,33504,29,1770,25000000000,3140,5,10,24
33506,16753,33507,1770,1005,25000001000,4028,8,10,78
33507,16753,33506,1005,1770,25000001000,4041,6,0,37
33508,16754,33509,1770,1591,24999999000,2897,2,0,65
33509,16754,33508,1591,1770,24999999000,2584,3,0,70
33510,16755,33511,1770,1636,25000000000,1776,2,100,35
33511,16755,33510,1636,1770,25000000000,2398,9,0,42
33512,16756,33513,1770,1359,25000000000,1842,6,1000,97
33513,16756,33512,1359,1770,25000000000,1311,4,0,38
33514,16757,33515,1770,221,24999999000,3375,5,0,38
33515,16757,33514,221,1770,24999999000,1859,6,0,40
33516,16758,33517,1770,1297,24999999000,2331,5,10,41
33517,16758,33516,1297,1770,25000000000,4614,8,0,63
33518,16759,33519,1770,989,24999999000,3295,7,0,51
33519,16759,33518,989,1770,24999999000,4609,1,0,82
33520,16760,33521,1771,1104,25000000000,3077,5,0,86
33521,16760,33520,1104,1771,25000000000,1582,7,0,19
33522,16761,33523,1771,591,25000000000,1126,3,0,84
33523,16761,33522,591,1771,25000000000,3480,2,0,11
33524,16762,33525,1771,1613,24999999000,2412,3,0,74
33525,16762,33524,1613,1771,24999999000,3960,2,0,73
33526,16763,33527,1771,104,24999999000,3625,9,10,54
33527,16763,33526,104,1771,24999999000,2240,4,0,29
33528,16764,33529,1771,170,24999999000,3584,3,0,49
33529,16764,33528,170,1771,24999999000,3109,3,0,65
33530,16765,33531,1771,208,25000000000,3747,2,0,21
33531,16765,33530,208,1771,25000000000,3212,6,0,36
33532,16766,33533,1771,775,24999999000,4945,4,0,34
33533,16766,33532,775,1771,25000000000,2608,7,0,82
33534,16767,33535,1771,874,24999999000,3558,2,0,29
33535,16767,33534,874,1771,25000000000,2686,5,10,26
33536,16768,33537,1771,39,25000000000,2324,2,0,93
33537,16768,33536,39,1771,25000000000,3846,7,0,44
33538,16769,33539,1771,202,24999999000,3238,5,1000,10
33539,16769,33538,202,1771,25000000000,4239,4,0,77
33540,16770,33541,1772,375,24999999000,3826,6,0,89
33541,16770,33540,375,1772,25000000000,1514,7,0,78
33542,16771,33543,1772,872,25000000000,3348,3,0,79
33543,16771,33542,872,1772,25000001000,2466,5,0,14
33544,16772,33545,1772,670,25000000000,2693,1,0,90
33545,16772,33544,670,1772,25000000000,2941,9,0,42
33546,16773,33547,1772,477,25000000000,3625,3,10,72
33547,16773,33546,477,1772,25000000000,3315,3,0,37
33548,16774,33549,1772,242,24999999000,2552,1,0,26
33549,16774,33548,242,1772,24999999000,4530,5,0,93
33550,16775,33551,1772,484,25000000000,4132,1,0,70
33551,16775,33550,484,1772,25000000000,2998,5,100,16
33552,16776,33553,1772,167,25000000000,3489,1,0,55
33553,16776,33552,167,1772,25000000000,4129,6,0,77
33554,16777,33555,1772,1012,24999999000,4067,6,0,11
33555,16777,33554,1012,1772,25000000000,4345,8,0,99
33556,16778,33557,1772,434,25000000000,3606,3,10,91
33557,16778,33556,434,1772,25000000000,4477,8,0,91
33558,16779,33559,1772,338,24999999000,1087,1,1000,94
33559,16779,33558,338,1772,25000000000,3584,9,0,27
33560,16780,33561,1773,176,24999999000,4649,7,0,51
33561,16780,33560,176,1773,24999999000,2975,8,0,37
33562,16781,33563,1773,466,25000000000,1047,9,0,68
33563,16781,33562,466,1773,25000000000,3294,4,0,49
33564,16782,33565,1773,665,24999999000,1341,8,0,16
33565,16782,33564,665,1773,24999999000,4026,2,0,44
33566,16783,33567,1773,730,24999999000,3504,2,0,56
33567,16783,33566,730,1773,25000000000,4795,6,0,96
33568,16784,33569,1773,302,25000000000,1030,9,0,78
33569,16784,33568,302,1773,25000001000,1626,5,1000,10
33570,16785,33571,1773,1159,25000000000,1874,6,0,93
33571,16785,33570,1159,1773,25000000000,3970,3,0,54
33572,16786,33573,1773,1328,24999999000,3342,7,0,68
33573,16786,33572,1328,1773,24999999000,4486,3,0,97
33574,16787,33575,1773,180,25000000000,1840,9,0,87
33575,16787,33574,180,1773,25000000000,2223,9,0,70
33576,16788,33577,1773,868,24999999000,1149,2,10,16
33577,16788,33576,868,1773,24999999000,1504,6,0,36
33578,16789,33579,1773,1174,25000000000,1419,6,0,21
33579,16789,33578,1174,1773,25000000000,1493,8,0,16
33580,16790,33581,1774,737,24999999000,2624,7,0,87
33581,16790,33580,737,1774,25000000000,4032,8,10,90
33582,16791,33583,1774,231,25000000000,3103,7,0,81
33583,16791,33582,231,1774,25000000000,3207,1,0,50
33584,16792,33585,1774,1152,24999999000,1656,3,0,55
33585,16792,33584,1152,1774,25000000000,1697,2,0,35
33586,16793,33587,1774,306,24999999000,4574,3,0,89
33587,16793,33586,306,1774,24999999000,4601,4,0,14
33588,16794,33589,1774,522,24999999000,3618,7,1000,41
33589,16794,33588,522,1774,25000000000,2986,9,0,93
33590,16795,33591,1774,1599,25000000000,4711,8,0,23
33591,16795,33590,1599,1774,25000000000,3362,9,0,51
33592,16796,33593,1774,1708,25000000000,2504,7,10,89
33593,16796,33592,1708,1774,25000000000,4986,1,0,15
33594,16797,33595,1774,40,25000000000,3887,8,0,14
33595,16797,33594,40,1774,25000000000,4231,6,0,86
33596,16798,33597,1774,914,24999999000,1506,7,0,25
33597,16798,33596,914,1774,25000000000,3423,4,0,95
33598,16799,33599,1774,1038,25000000000,1525,5,0,31
33599,16799,33598,1038,1774,25000001000,3770,6,0,70
33600,16800,33601,1775,591,25000000000,3224,1,10,67
33601,16800,33600,591,1775,25000001000,4349,8,0,68
33602,16801,33603,1775,472,25000000000,3254,8,0,24
33603,16801,33602,472,1775,25000001000,4016,5,0,95
33604,16802,33605,1775,1543,24999999000,2284,9,0,24
33605,16802,33604,1543,1775,25000000000,2590,8,0,87
33606,16803,33607,1775,338,25000000000,2731,9,0,63
33607,16803,33606,338,1775,25000000000,3565,4,10,53
33608,16804,33609,1775,1483,25000000000,2843,1,0,77
33609,16804,33608,1483,1775,25000001000,3254,9,0,17
33610,16805,33611,1775,1292,24999999000,1658,1,0,87
33611,16805,33610,1292,1775,24999999000,2442,5,0,36
33612,16806,33613,1775,167,25000000000,1079,7,0,42
33613,16806,33612,167,1775,25000001000,4705,7,10,82
33614,16807,33615,1775,167,24999999000,2121,6,0,87
33615,16807,33614,167,1775,25000000000,2532,7,0,48
33616,16808,33617,1775,140,24999999000,2011,5,0,62
33617,16808,33616,140,1775,24999999000,1232,4,0,19
33618,16809,33619,1775,1171,25000000000,4321,7,0,48
33619,16809,33618,1171,1775,25000000000,3885,5,0,73
33620,16810,33621,1776,471,24999999000,1428,2,0,19
33621,16810,33620,471,1776,25000000000,1217,4,0,40
33622,16811,33623,1776,1308,24999999000,4598,6,0,36
33623,16811,33622,1308,1776,25000000000,1965,5,0,32
33624,16812,33625,1776,496,24999999000,2135,4,0,71
33625,16812,33624,496,1776,25000000000,1311,8,0,97
33626,16813,33627,1776,178,25000000000,2340,9,10,49
33627,16813,33626,178,1776,25000000000,3009,8,0,58
33628,16814,33629,1776,631,24999999000,1915,9,0,76
33629,16814,33628,631,1776,25000000000,4285,5,0,42
33630,16815,33631,1776,1452,25000000000,3109,3,10,34
33631,16815,33630,1452,1776,25000000000,1820,1,0,97
33632,16816,33633,1776,330,24999999000,2809,3,0,41
33633,16816,33632,330,1776,25000000000,1938,7,0,58
33634,16817,33635,1776,890,25000000000,3191,7,100,98
33635,16817,33634,890,1776,25000001000,3668,6,0,59
33636,16818,33637,1776,111,24999999000,4950,4,1000,99
33637,16818,33636,111,1776,25000000000,2148,8,100,88
33638,16819,33639,1776,1354,25000000000,2635,9,0,40
33639,16819,33638,1354,1776,25000000000,4570,4,10,48
33640,16820,33641,1777,1650,24999999000,2555,8,0,63
33641,16820,33640,1650,1777,25000000000,1891,6,0,52
33642,16821,33643,1777,672,24999999000,4055,7,0,23
33643,16821,33642,672,1777,25000000000,2773,8,0,56
33644,16822,33645,1777,40,25000000000,2574,4,1000,62
33645,16822,33644,40,1777,25000001000,1948,9,0,61
33646,16823,33647,1777,211,25000000000,3534,2,0,58
33647,16823,33646,211,1777,25000000000,4204,9,1000,98
33648,16824,33649,1777,1097,25000000000,3184,3,0,63
33649,16824,33648,1097,1777,25000000000,3568,7,0,38
33650,16825,33651,1777,8,25000000000,4881,1,0,37
33651,16825,33650,8,1777,25000000000,1256,1,0,13
33652,16826,33653,1777,1055,24999999000,4372,9,100,24
33653,16826,33652,1055,1777,25000000000,1804,6,0,93
33654,16827,33655,1777,128,24999999000,1622,6,0,28
33655,16827,33654,128,1777,25000000000,2817,6,0,96
33656,16828,33657,1777,186,24999999000,1646,3,10,20
33657,16828,33656,186,1777,25000000000,2472,8,0,32
33658,16829,33659,1777,1135,24999999000,3214,2,10,88
33659,16829,33658,1135,1777,25000000000,2957,6,0,57
33660,16830,33661,1778,916,24999999000,2803,9,0,60
33661,16830,33660,916,1778,25000000000,3216,2,0,90
33662,16831,33663,1778,956,25000001000,1626,4,0,24
33663,16831,33662,956,1778,25000002000,1958,6,0,34
33664,16832,33665,1778,1366,24999999000,4487,7,0,23
33665,16832,33664,1366,1778,24999999000,2080,3,0,91
33666,16833,33667,1778,1433,24999999000,1613,4,0,23
33667,16833,33666,1433,1778,25000000000,2625,9,10,22
33668,16834,33669,1778,290,24999999000,2866,2,0,43
33669,16834,33668,290,1778,25000000000,4061,5,0,25
33670,16835,33671,1778,1686,24999999000,1134,2,0,53
33671,16835,33670,1686,1778,24999999000,3385,9,10,82
33672,16836,33673,1778,951,25000000000,3222,4,0,84
33673,16836,33672,951,1778,25000000000,1140,5,0,32
33674,16837,33675,1778,115,25000000000,3547,9,0,91
33675,16837,33674,115,1778,25000000000,3799,4,100,79
33676,16838,33677,1778,104,24999999000,2735,8,0,83
33677,16838,33676,104,1778,25000000000,1211,8,100,70
33678,16839,33679,1778,335,24999999000,2590,4,0,10
33679,16839,33678,335,1778,25000000000,2956,3,0,23
33680,16840,33681,1779,562,24999999000,1072,7,0,50
33681,16840,33680,562,1779,25000000000,1753,2,0,65
33682,16841,33683,1779,302,25000001000,3205,2,0,82
33683,16841,33682,302,1779,25000001000,1984,6,1000,99
33684,16842,33685,1779,224,24999999000,4262,5,0,67
33685,16842,33684,224,1779,24999999000,1248,8,0,71
33686,16843,33687,1779,353,24999999000,3376,4,0,17
33687,16843,33686,353,1779,25000000000,2330,9,0,71
33688,16844,33689,1779,124,24999999000,1594,3,10,61
33689,16844,33688,124,1779,25000000000,2708,7,0,22
33690,16845,33691,1779,1312,25000000000,3602,4,0,83
33691,16845,33690,1312,1779,25000000000,3144,1,10,39
33692,16846,33693,1779,1733,25000000000,3441,5,0,62
33693,16846,33692,1733,1779,25000000000,4298,1,10,86
33694,16847,33695,1779,187,24999999000,1467,3,0,18
33695,16847,33694,187,1779,25000000000,3087,7,0,20
33696,16848,33697,1779,1619,24999999000,1428,6,0,70
33697,16848,33696,1619,1779,25000000000,1492,7,100,36
33698,16849,33699,1779,1118,25000000000,1151,4,100,40
33699,16849,33698,1118,1779,25000000000,4184,7,0,29
33700,16850,33701,1780,712,24999999000,2665,2,0,33
33701,16850,33700,712,1780,24999999000,2520,8,0,82
33702,16851,33703,1780,42,24999999000,2440,9,0,48
33703,16851,33702,42,1780,25000000000,2586,6,0,82
33704,16852,33705,1780,1399,25000000000,3728,2,0,36
33705,16852,33704,1399,1780,25000000000,1372,1,0,82
33706,16853,33707,1780,33,24999999000,1961,7,0,86
33707,16853,33706,33,1780,25000000000,3309,3,10,32
33708,16854,33709,1780,32,25000000000,2397,8,0,94
33709,16854,33708,32,1780,25000000000,2222,2,0,79
33710,16855,33711,1780,1592,24999999000,2804,1,10,69
33711,16855,33710,1592,1780,25000000000,4791,8,0,90
33712,16856,33713,1780,358,24999999000,1291,4,1000,71
33713,16856,33712,358,1780,25000000000,1094,1,0,49
33714,16857,33715,1780,105,24999999000,3720,8,10,72
33715,16857,33714,105,1780,24999999000,3528,1,0,70
33716,16858,33717,1780,392,25000000000,3448,6,0,15
33717,16858,33716,392,1780,25000000000,4734,9,10,81
33718,16859,33719,1780,559,24999999000,4664,7,0,80
33719,16859,33718,559,1780,25000000000,3190,3,0,15
33720,16860,33721,1781,872,25000000000,3442,8,10,54
33721,16860,33720,872,1781,25000001000,1232,1,10,58
33722,16861,33723,1781,246,25000000000,1711,6,0,67
33723,16861,33722,246,1781,25000000000,3943,8,10,39
33724,16862,33725,1781,1136,25000000000,2488,7,10,63
33725,16862,33724,1136,1781,25000000000,2089,1,10,82
33726,16863,33727,1781,1033,24999999000,2966,7,0,42
33727,16863,33726,1033,1781,24999999000,4667,3,0,50
33728,16864,33729,1781,1214,24999998000,4195,8,0,36
33729,16864,33728,1214,1781,24999999000,1617,8,0,33
33730,16865,33731,1781,42,25000000000,4049,7,0,93
33731,16865,33730,42,1781,25000001000,1350,7,0,22
33732,16866,33733,1781,208,24999999000,4310,6,0,63
33733,16866,33732,208,1781,25000000000,2834,6,0,50
33734,16867,33735,1781,163,24999999000,1316,7,10,56
33735,16867,33734,163,1781,25000000000,4937,7,0,55
33736,16868,33737,1781,40,24999998000,2204,2,0,76
33737,16868,33736,40,1781,24999999000,2507,4,0,74
33738,16869,33739,1781,349,24999999000,2679,5,0,87
33739,16869,33738,349,1781,24999999000,2910,5,10,71
33740,16870,33741,1782,189,24999999000,1053,2,0,80
33741,16870,33740,189,1782,25000000000,1775,8,10,12
33742,16871,33743,1782,999,24999999000,1484,2,0,82
33743,16871,33742,999,1782,25000000000,4630,1,0,87
33744,16872,33745,1782,1221,25000000000,2667,1,10,94
33745,16872,33744,1221,1782,25000000000,1528,7,0,34
33746,16873,33747,1782,883,24999999000,3803,4,0,90
33747,16873,33746,883,1782,25000000000,2613,5,10,27
33748,16874,33749,1782,465,24999999000,3057,8,0,17
33749,16874,33748,465,1782,24999999000,2314,5,100,66
33750,16875,33751,1782,891,25000000000,2648,3,0,27
33751,16875,33750,891,1782,25000001000,1784,3,0,54
33752,16876,33753,1782,1679,25000000000,3035,5,10,71
33753,16876,33752,1679,1782,25000000000,1458,2,10,89
33754,16877,33755,1782,1189,25000000000,2108,8,0,70
33755,16877,33754,1189,1782,25000000000,2594,3,10,45
33756,16878,33757,1782,1374,25000000000,2919,7,1000,40
33757,16878,33756,1374,1782,25000001000,1247,7,10,46
33758,16879,33759,1782,620,24999999000,4300,5,0,55
33759,16879,33758,620,1782,25000000000,4894,9,0,35
33760,16880,33761,1783,121,25000000000,4937,5,0,10
33761,16880,33760,121,1783,25000000000,4912,7,0,97
33762,16881,33763,1783,102,25000000000,4212,8,10,44
33763,16881,33762,102,1783,25000000000,2367,8,0,44
33764,16882,33765,1783,1362,25000000000,2303,2,0,33
33765,16882,33764,1362,1783,25000000000,2346,3,10,13
33766,16883,33767,1783,127,25000000000,1035,3,0,63
33767,16883,33766,127,1783,25000001000,4248,2,10,87
33768,16884,33769,1783,630,24999999000,2735,2,0,41
33769,16884,33768,630,1783,25000000000,1275,4,0,67
33770,16885,33771,1783,158,25000000000,4599,7,0,99
33771,16885,33770,158,1783,25000000000,3612,6,0,63
33772,16886,33773,1783,1398,24999999000,1389,6,0,79
33773,16886,33772,1398,1783,24999999000,2186,4,0,55
33774,16887,33775,1783,1645,24999999000,1667,6,0,16
33775,16887,33774,1645,1783,24999999000,1152,1,0,30
33776,16888,33777,1783,1740,25000000000,1711,9,0,84
33777,16888,33776,1740,1783,25000000000,3152,4,0,32
33778,16889,33779,1783,397,25000000000,1852,6,0,91
33779,16889,33778,397,1783,25000000000,4684,7,0,77
33780,16890,33781,1784,1210,25000000000,3969,4,0,86
33781,16890,33780,1210,1784,25000000000,2445,1,10,17
33782,16891,33783,1784,318,25000000000,1562,2,0,99
33783,16891,33782,318,1784,25000000000,4129,6,0,19
33784,16892,33785,1784,648,25000000000,3899,1,0,53
33785,16892,33784,648,1784,25000001000,4691,7,10,52
33786,16893,33787,1784,260,24999999000,3296,8,10,54
33787,16893,33786,260,1784,24999999000,4787,9,0,18
33788,16894,33789,1784,172,24999999000,2461,1,0,45
33789,16894,33788,172,1784,24999999000,4050,3,0,67
33790,16895,33791,1784,646,24999999000,2368,6,0,96
33791,16895,33790,646,1784,25000000000,1723,8,0,24
33792,16896,33793,1784,183,25000000000,3805,2,1000,20
33793,16896,33792,183,1784,25000000000,3007,6,0,14
33794,16897,33795,1784,451,24999999000,1869,6,0,91
33795,16897,33794,451,1784,25000000000,1839,6,0,74
33796,16898,33797,1784,34,25000000000,4898,8,0,62
33797,16898,33796,34,1784,25000000000,3560,6,10,50
33798,16899,33799,1784,668,24999999000,3590,6,0,47
33799,16899,33798,668,1784,24999999000,2941,4,10,79
33800,16900,33801,1785,960,24999999000,3690,5,0,62
33801,16900,33800,960,1785,24999999000,4781,7,100,43
33802,16901,33803,1785,1619,24999999000,4401,2,10,92
33803,16901,33802,1619,1785,25000000000,4501,5,0,47
33804,16902,33805,1785,140,25000000000,2982,2,0,62
33805,16902,33804,140,1785,25000000000,1671,3,10,61
33806,16903,33807,1785,502,25000000000,4989,8,0,48
33807,16903,33806,502,1785,25000000000,3404,3,10,31
33808,16904,33809,1785,231,25000000000,1689,2,0,57
33809,16904,33808,231,1785,25000000000,3784,7,0,26
33810,16905,33811,1785,496,25000000000,2899,5,0,55
33811,16905,33810,496,1785,25000000000,2828,7,0,35
33812,16906,33813,1785,349,24999999000,3126,9,10,62
33813,16906,33812,349,1785,24999999000,3729,4,10,51
33814,16907,33815,1785,273,25000000000,3408,6,10,13
33815,16907,33814,273,1785,25000001000,4237,3,10,17
33816,16908,33817,1785,1534,24999999000,4181,3,100,13
33817,16908,33816,1534,1785,25000000000,2890,6,10,56
33818,16909,33819,1785,1415,25000000000,1028,2,0,90
33819,16909,33818,1415,1785,25000001000,2729,8,0,53
33820,16910,33821,1786,118,25000000000,4457,7,0,26
33821,16910,33820,118,1786,25000001000,4667,2,0,44
33822,16911,33823,1786,1592,25000000000,4049,1,0,97
33823,16911,33822,1592,1786,25000000000,3115,3,0,95
33824,16912,33825,1786,785,25000000000,1409,1,0,92
33825,16912,33824,785,1786,25000000000,1176,3,0,34
33826,16913,33827,1786,1210,25000000000,4815,8,0,18
33827,16913,33826,1210,1786,25000000000,2943,3,0,54
33828,16914,33829,1786,1644,25000000000,1038,9,100,36
33829,16914,33828,1644,1786,25000000000,4221,2,0,39
33830,16915,33831,1786,396,24999999000,4545,7,0,20
33831,16915,33830,396,1786,25000000000,1234,4,10,94
33832,16916,33833,1786,636,24999999000,3706,5,0,29
33833,16916,33832,636,1786,25000000000,3378,9,10,81
33834,16917,33835,1786,156,24999999000,2427,6,10,49
33835,16917,33834,156,1786,24999999000,2610,6,0,18
33836,16918,33837,1786,1659,25000000000,3505,8,1000,20
33837,16918,33836,1659,1786,25000000000,4819,6,0,11
33838,16919,33839,1786,937,25000000000,3143,4,10,18
33839,16919,33838,937,1786,25000000000,1658,5,0,93
33840,16920,33841,1787,1005,25000000000,3622,6,0,78
33841,16920,33840,1005,1787,25000000000,2239,8,0,48
33842,16921,33843,1787,1005,24999999000,3463,6,0,39
33843,16921,33842,1005,1787,24999999000,4462,7,0,86
33844,16922,33845,1787,863,24999999000,2301,9,10,67
33845,16922,33844,863,1787,24999999000,4827,5,0,33
33846,16923,33847,1787,1165,25000000000,3882,5,0,28
33847,16923,33846,1165,1787,25000000000,1968,3,0,32
33848,16924,33849,1787,1323,25000000000,4048,8,0,61
33849,16924,33848,1323,1787,25000001000,3627,1,0,22
33850,16925,33851,1787,1257,25000000000,1120,4,0,71
33851,16925,33850,1257,1787,25000000000,3464,5,0,62
33852,16926,33853,1787,341,24999999000,3640,5,0,99
33853,16926,33852,341,1787,25000000000,1339,6,10,67
33854,16927,33855,1787,500,24999999000,2139,9,0,91
33855,16927,33854,500,1787,25000000000,3983,2,0,54
33856,16928,33857,1787,342,25000000000,2420,9,1000,83
33857,16928,33856,342,1787,25000000000,2943,8,0,90
33858,16929,33859,1787,285,25000000000,2621,6,0,71
33859,16929,33858,285,1787,25000001000,3384,1,0,54
33860,16930,33861,1788,318,25000000000,1015,2,0,49
33861,16930,33860,318,1788,25000001000,3043,3,100,57
33862,16931,33863,1788,845,24999999000,4742,2,10,94
33863,16931,33862,845,1788,25000000000,1427,6,10,68
33864,16932,33865,1788,822,25000000000,1020,5,0,43
33865,16932,33864,822,1788,25000000000,1178,2,0,36
33866,16933,33867,1788,109,24999999000,3749,3,0,41
33867,16933,33866,109,1788,25000000000,2958,7,0,87
33868,16934,33869,1788,32,24999999000,2547,7,10,99
33869,16934,33868,32,1788,25000000000,4317,1,0,82
33870,16935,33871,1788,849,24999999000,3394,6,0,51
33871,16935,33870,849,1788,24999999000,4959,7,0,18
33872,16936,33873,1788,1244,25000000000,3800,8,0,91
